Track,Matcher,Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),BaseMatcher,Method
knowledgegraph,ALOD2Vec_AllPairs_Err80,ALL,0.9174341083696878,0.8140259142592159,0.44387651498663294,0.8626420813393336,0.9218573046432617,0.847971873168826,0.47215747215747217,0.883372333570726,13024,1823,1104,2335,23838,25891529243250,07:11:31,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_Err80,CLASSES,1.0,0.4515018315018315,0.06666666666666667,0.622116792005249,1.0,0.4897959183673469,0.047619047619047616,0.6575342465753424,24,1,0,25,75,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_Err80,PROPERTIES,0.9583333333333333,0.8545073541276947,0.8545073541276947,0.9034471552885921,0.9430379746835443,0.8232044198895028,0.8232044198895028,0.8790560471976401,149,149,9,32,291,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_Err80,INSTANCES,0.9163797570196012,0.815696985419974,0.4117201704173838,0.8631121092798273,0.9214828624695253,0.8494282503800648,0.4572287510248702,0.8839896818572656,12851,1673,1095,2278,23472,-,-,ALOD2Vec,AllPairs
knowledgegraph,Paris_AllPairs_Err90,ALL,0.9076578873116576,0.584390735359688,0.3284126325419192,0.7110047918832707,0.9213917525773195,0.6517351390064458,0.3817663817663818,0.763451931510506,10010,1474,854,5349,35498,30664786218670,08:31:04,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err90,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,0,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err90,PROPERTIES,0.9454545454545455,0.23196296340566933,0.23196296340566933,0.3725279036172944,0.9411764705882353,0.26519337016574585,0.26519337016574585,0.41379310344827586,48,48,3,133,136,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err90,INSTANCES,0.9083374612455278,0.5928738313011872,0.3296148767369267,0.7174599784011039,0.9220659015179563,0.6584704871438958,0.389723968297349,0.7682875101222381,9962,1426,842,5167,35362,-,-,Paris,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarOneMaxfalse,ALL,0.9105425747715712,0.8337797480099389,0.47302362628608174,0.8704721009758657,0.9146743610882111,0.8668533107624194,0.4926184926184926,0.8901220123683771,13314,1902,1242,2045,24923,26168610571585,07:16:08,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarOneMaxfalse,CLASSES,1.0,0.6735531135531135,0.1,0.804937839257573,1.0,0.6122448979591837,0.09523809523809523,0.759493670886076,30,2,0,19,100,-,-,ALOD2Vec,AllPairs
