Track,Matcher,Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),BaseMatcher,Method
knowledgegraph,ATBox_IncrementalMergeInstancesAscending,INSTANCES,0.8537092815923291,0.8075628145737472,0.4693276673999428,0.8299951246535735,0.8900910771759227,0.8591446890078657,0.5266466247608637,0.8743441409928695,12998,1927,1605,2131,25752,-,-,ATBox,IncrementalMergeInstancesAscending
knowledgegraph,Paris_TransitivePairsWindowModelSizeAscending,ALL,0.3821551626230776,0.22247649605944053,0.1391901931704761,0.28123086282536464,0.8969623574528207,0.5786835080408881,0.36182336182336183,0.7034984961215768,8888,1397,1021,6471,27542,3618059594325,01:00:18,Paris,TransitivePairsWindowModelSizeAscending
knowledgegraph,Paris_TransitivePairsWindowModelSizeAscending,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,49,2,-,-,Paris,TransitivePairsWindowModelSizeAscending
knowledgegraph,Paris_TransitivePairsWindowModelSizeAscending,PROPERTIES,0.2891774891774892,0.09829728485964104,0.09829728485964104,0.1467210973891762,0.6666666666666666,0.13259668508287292,0.13259668508287292,0.22119815668202766,24,24,12,157,79,-,-,Paris,TransitivePairsWindowModelSizeAscending
knowledgegraph,Paris_TransitivePairsWindowModelSizeAscending,INSTANCES,0.3832915012626485,0.22324493390658023,0.1375111090507381,0.2821525003438902,0.8988946354325119,0.5858946394341992,0.37523913637605905,0.7094037615046018,8864,1373,997,6265,27461,-,-,Paris,TransitivePairsWindowModelSizeAscending
knowledgegraph,AML_TransitivePairsFirstVsRestModelSizeDescending,ALL,0.8050599102642128,0.3954033679939102,0.1914949273592372,0.5303342563168336,0.856040511212925,0.23113483950778047,0.1137011137011137,0.3639905670050241,3550,439,597,11809,8762,14128968555805,03:55:28,AML,TransitivePairsFirstVsRestModelSizeDescending
knowledgegraph,AML_TransitivePairsFirstVsRestModelSizeDescending,CLASSES,1.0,0.5915750915750917,0.26,0.7433831990794018,1.0,0.46938775510204084,0.2857142857142857,0.6388888888888888,23,6,0,26,58,-,-,AML,TransitivePairsFirstVsRestModelSizeDescending
knowledgegraph,AML_TransitivePairsFirstVsRestModelSizeDescending,PROPERTIES,0.9160678971654581,0.46991023242748964,0.46991023242748975,0.621178169099693,0.8738738738738738,0.5359116022099447,0.5359116022099447,0.6643835616438356,97,97,14,84,196,-,-,AML,TransitivePairsFirstVsRestModelSizeDescending
knowledgegraph,AML_TransitivePairsFirstVsRestModelSizeDescending,INSTANCES,0.799890610153133,0.39617947985217655,0.1595428063769207,0.5299024672838388,0.8547221530027411,0.22671690131535463,0.09182836840666848,0.35837425556368196,3430,336,583,11699,8508,-,-,AML,TransitivePairsFirstVsRestModelSizeDescending
knowledgegraph,ALOD2Vec_AllPairs,ALL,0.9102756039319381,0.8339851667147273,0.47329797470857826,0.870461990634666,0.9143896745846491,0.8671788527898951,0.4928774928774929,0.89015873015873,13319,1903,1247,2040,24948,3203555479895,00:53:23,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs,CLASSES,1.0,0.6735531135531135,0.1,0.804937839257573,1.0,0.6122448979591837,0.09523809523809523,0.759493670886076,30,2,0,19,100,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs,PROPERTIES,0.9387274220032842,0.9715781342449542,0.9715781342449542,0.9548703182602364,0.9157894736842105,0.9613259668508287,0.9613259668508287,0.9380053908355795,174,174,16,7,384,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs,INSTANCES,0.909297288212367,0.8327789635568182,0.42931980368150297,0.8693576443321502,0.9141921092987593,0.8668781809769317,0.4719868816616562,0.8899067005937235,13115,1727,1231,2014,24464,-,-,ALOD2Vec,AllPairs
knowledgegraph,ATBox_TransitivePairsTextBased,ALL,0.8917909427597113,0.8049816596230845,0.513620958638015,0.8461656584169588,0.9279323705530116,0.8576079171821082,0.5495985495985496,0.891385260878392,13172,2122,1023,2187,24813,2571667690395,00:42:51,ATBox,TransitivePairsTextBased
knowledgegraph,ATBox_TransitivePairsTextBased,CLASSES,0.9666666666666666,0.79003663003663,0.2866666666666667,0.869471899022756,0.95,0.7755102040816326,0.47619047619047616,0.8539325842696629,38,10,2,11,128,-,-,ATBox,TransitivePairsTextBased
knowledgegraph,ATBox_TransitivePairsTextBased,PROPERTIES,0.9680620842572061,0.953396316063136,0.953396316063136,0.9606732310180116,0.9774011299435028,0.9558011049723757,0.9558011049723757,0.9664804469273743,173,173,4,8,394,-,-,ATBox,TransitivePairsTextBased
knowledgegraph,ATBox_TransitivePairsTextBased,INSTANCES,0.8903418198512849,0.8032349225464653,0.476020368535396,0.8445482567215915,0.9272428101302046,0.856699054795426,0.5299262093468161,0.8905761500669941,12961,1939,1017,2168,24291,-,-,ATBox,TransitivePairsTextBased
knowledgegraph,Paris_IncrementalMergeClassesDescending,ALL,0.8319790343644314,0.8275786616395745,0.4938943652144343,0.829773014134291,0.8347014925373134,0.8738850185558956,0.5514115514115514,0.8538439517796368,13422,2129,2658,1937,46990,6277392289540,01:44:37,Paris,IncrementalMergeClassesDescending
knowledgegraph,Paris_IncrementalMergeClassesDescending,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,49,52,-,-,Paris,IncrementalMergeClassesDescending
knowledgegraph,Paris_IncrementalMergeClassesDescending,PROPERTIES,0.8713814616755794,0.6739904136360648,0.6739904136360648,0.7600795137689241,0.9236641221374046,0.6685082872928176,0.6685082872928176,0.7756410256410255,121,121,10,60,317,-,-,Paris,IncrementalMergeClassesDescending
knowledgegraph,Paris_IncrementalMergeClassesDescending,INSTANCES,0.8330396526914619,0.8326901949307033,0.4646686857852201,0.8328648871542601,0.8352800803818136,0.8791724502610879,0.5487838207160426,0.8566644124561233,13301,2008,2623,1828,46621,-,-,Paris,IncrementalMergeClassesDescending
knowledgegraph,Paris_TransitivePairsFirstVsRestModelSizeDescending,ALL,0.7027579374553299,0.3963813692023833,0.2143646450314458,0.5068696056616123,0.752859477124183,0.23998958265512077,0.12328412328412329,0.36395951616884714,3686,476,1210,11673,15801,7002226823735,01:56:42,Paris,TransitivePairsFirstVsRestModelSizeDescending
knowledgegraph,Paris_TransitivePairsFirstVsRestModelSizeDescending,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,49,16,-,-,Paris,TransitivePairsFirstVsRestModelSizeDescending
knowledgegraph,Paris_TransitivePairsFirstVsRestModelSizeDescending,PROPERTIES,0.8721848739495799,0.487354844879005,0.487354844879005,0.6253050470871979,0.9361702127659575,0.4861878453038674,0.4861878453038674,0.6399999999999999,88,88,6,93,229,-,-,Paris,TransitivePairsFirstVsRestModelSizeDescending
knowledgegraph,Paris_TransitivePairsFirstVsRestModelSizeDescending,INSTANCES,0.7043093012737385,0.39806883627844164,0.18207240592376975,0.5086522934147878,0.7539815590947192,0.23782140260426995,0.10603990161246242,0.3615898698557862,3598,388,1174,11531,15556,-,-,Paris,TransitivePairsFirstVsRestModelSizeDescending
knowledgegraph,Paris_IncrementalMergeInstancesDescending,ALL,0.8375067411718226,0.8299503747486394,0.5021177322173668,0.8337114364783722,0.852752962047773,0.8762940295592161,0.5589225589225589,0.8643632393552116,13459,2158,2324,1900,47114,7078989687530,01:57:58,Paris,IncrementalMergeInstancesDescending
knowledgegraph,Paris_IncrementalMergeInstancesDescending,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,49,61,-,-,Paris,IncrementalMergeInstancesDescending
knowledgegraph,Paris_IncrementalMergeInstancesDescending,PROPERTIES,0.8498973727422003,0.6370773244243102,0.6370773244243101,0.7282576432451835,0.889763779527559,0.6243093922651933,0.6243093922651933,0.7337662337662337,113,113,14,68,296,-,-,Paris,IncrementalMergeInstancesDescending
knowledgegraph,Paris_IncrementalMergeInstancesDescending,INSTANCES,0.8390184047504606,0.8359394821099368,0.47893796093202246,0.8374761135785646,0.8538161346043119,0.8821468702491903,0.558895873189396,0.8677503250975293,13346,2045,2285,1783,46757,-,-,Paris,IncrementalMergeInstancesDescending
knowledgegraph,AML_TransitivePairsWindowModelSizeAscending,ALL,0.5777502813891382,0.20436664553184247,0.12819934768518837,0.30193154731327143,0.9072689849420431,0.5452828960218764,0.32634032634032634,0.6811712078080521,8375,1260,856,6984,14034,14967722949915,04:09:27,AML,TransitivePairsWindowModelSizeAscending
knowledgegraph,AML_TransitivePairsWindowModelSizeAscending,CLASSES,0.5818181818181818,0.2561904761904762,0.12,0.355739229259221,0.9230769230769231,0.24489795918367346,0.2857142857142857,0.3870967741935484,12,6,1,37,42,-,-,AML,TransitivePairsWindowModelSizeAscending
knowledgegraph,AML_TransitivePairsWindowModelSizeAscending,PROPERTIES,0.5510204081632653,0.2260971426180814,0.22609714261808142,0.3206313888669766,0.8125,0.287292817679558,0.287292817679558,0.42448979591836733,52,52,12,129,110,-,-,AML,TransitivePairsWindowModelSizeAscending
knowledgegraph,AML_TransitivePairsWindowModelSizeAscending,INSTANCES,0.5513063036137222,0.20312825026315476,0.11880493116595962,0.2968736896703142,0.9079091107712476,0.5493423226915196,0.3285050560262367,0.6845117983774657,8311,1202,843,6818,13882,-,-,AML,TransitivePairsWindowModelSizeAscending
knowledgegraph,ALOD2Vec_TransitivePairsWindowInstancesAscending,ALL,0.8574565311204596,0.19713968582390157,0.1368050517486154,0.3205752276307627,0.9051203222728719,0.5558955661175857,0.32634032634032634,0.6887705711519845,8538,1260,895,6821,14017,665511756790,00:11:05,ALOD2Vec,TransitivePairsWindowInstancesAscending
knowledgegraph,ALOD2Vec_TransitivePairsWindowInstancesAscending,CLASSES,0.8,0.18586080586080583,0.0,0.30164226796462806,1.0,0.14285714285714285,0.0,0.25,7,0,0,42,27,-,-,ALOD2Vec,TransitivePairsWindowInstancesAscending
knowledgegraph,ALOD2Vec_TransitivePairsWindowInstancesAscending,PROPERTIES,0.9479128856624319,0.47192339873656025,0.47192339873656025,0.6301321858348654,0.8865979381443299,0.47513812154696133,0.47513812154696133,0.6187050359712231,86,86,11,95,176,-,-,ALOD2Vec,TransitivePairsWindowInstancesAscending
knowledgegraph,ALOD2Vec_TransitivePairsWindowInstancesAscending,INSTANCES,0.6432249223193613,0.19236806410782195,0.11437655862140046,0.2961631681987855,0.9052417193697073,0.5581994844338687,0.3208526919923476,0.6905715921170986,8445,1174,884,6684,13814,-,-,ALOD2Vec,TransitivePairsWindowInstancesAscending
knowledgegraph,Paris_IncrementalMergeInstancesAscending,ALL,0.7634433835578898,0.8372774997613022,0.5167770595319171,0.7986576223947423,0.7927548933683903,0.8833908457581874,0.5874125874125874,0.8356223440290695,13568,2268,3547,1791,51132,4979745885770,01:22:59,Paris,IncrementalMergeInstancesAscending
knowledgegraph,Paris_IncrementalMergeInstancesAscending,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,8,-,-,Paris,IncrementalMergeInstancesAscending
knowledgegraph,Paris_IncrementalMergeInstancesAscending,PROPERTIES,0.8088026700041719,0.5342704143532491,0.5342704143532491,0.6434785160479722,0.8947368421052632,0.56353591160221,0.56353591160221,0.6915254237288135,102,102,12,79,327,-,-,Paris,IncrementalMergeInstancesAscending
knowledgegraph,Paris_IncrementalMergeInstancesAscending,INSTANCES,0.766498837531855,0.8447083068486074,0.4975301572566419,0.8037053925824316,0.7945949135540213,0.8900786568841298,0.5919650177644165,0.8396308766679137,13466,2166,3481,1663,50797,-,-,Paris,IncrementalMergeInstancesAscending
knowledgegraph,ALOD2Vec_IncrementalMergeClassesDescending,ALL,0.8997188198545519,0.736484803638248,0.4297105535083657,0.8099593826295323,0.902887537993921,0.7736180740933655,0.4636104636104636,0.8332690487043726,11882,1790,1278,3477,22544,1411271973095,00:23:31,ALOD2Vec,IncrementalMergeClassesDescending
knowledgegraph,ALOD2Vec_IncrementalMergeClassesDescending,CLASSES,1.0,0.6735531135531135,0.1,0.804937839257573,1.0,0.6122448979591837,0.09523809523809523,0.759493670886076,30,2,0,19,102,-,-,ALOD2Vec,IncrementalMergeClassesDescending
knowledgegraph,ALOD2Vec_IncrementalMergeClassesDescending,PROPERTIES,0.8810530218761586,0.9715781342449542,0.9715781342449542,0.9241039138708694,0.8529411764705882,0.9613259668508287,0.9613259668508287,0.9038961038961038,174,174,30,7,416,-,-,ALOD2Vec,IncrementalMergeClassesDescending
knowledgegraph,ALOD2Vec_IncrementalMergeClassesDescending,INSTANCES,0.8998205899060914,0.7330818709093132,0.3784231663107168,0.8079382294539272,0.9034504100263036,0.7718950360235309,0.441104126810604,0.832507574407414,11678,1614,1248,3451,22026,-,-,ALOD2Vec,IncrementalMergeClassesDescending
knowledgegraph,ATBox_TransitivePairsWindowModelSizeDescending,ALL,0.9018580320872787,0.21594080950337885,0.1596810189730179,0.34844901651341786,0.9525511862203445,0.5724982095188489,0.387982387982388,0.7151687677917852,8793,1498,438,6566,13667,1313812251970,00:21:53,ATBox,TransitivePairsWindowModelSizeDescending
knowledgegraph,ATBox_TransitivePairsWindowModelSizeDescending,CLASSES,0.9666666666666668,0.32695970695970694,0.15333333333333332,0.48864348548344466,0.8823529411764706,0.30612244897959184,0.3333333333333333,0.45454545454545453,15,7,2,34,50,-,-,ATBox,TransitivePairsWindowModelSizeDescending
knowledgegraph,ATBox_TransitivePairsWindowModelSizeDescending,PROPERTIES,0.9556638655462184,0.4399024928132153,0.4399024928132153,0.6024778602996669,0.9642857142857143,0.44751381215469616,0.44751381215469616,0.6113207547169811,81,81,3,100,160,-,-,ATBox,TransitivePairsWindowModelSizeDescending
knowledgegraph,ATBox_TransitivePairsWindowModelSizeDescending,INSTANCES,0.5287518304340048,0.21165511926411135,0.1399567628746938,0.30230140810335837,0.9525739320920044,0.5748562363672417,0.3853511888494124,0.7170122428789316,8697,1410,433,6432,13457,-,-,ATBox,TransitivePairsWindowModelSizeDescending
knowledgegraph,AML_TransitivePairsTextBased,ALL,0.8925874836420068,0.7962176587338382,0.43182022270022485,0.8416529516729778,0.9024768894220592,0.832671397877466,0.473970473970474,0.8661699966136133,12789,1830,1382,2570,25058,8593621060510,02:23:13,AML,TransitivePairsTextBased
knowledgegraph,AML_TransitivePairsTextBased,CLASSES,0.9818181818181818,0.8146520146520146,0.35333333333333333,0.8904574775709944,0.9743589743589743,0.7755102040816326,0.47619047619047616,0.8636363636363635,38,10,1,11,118,-,-,AML,TransitivePairsTextBased
knowledgegraph,AML_TransitivePairsTextBased,PROPERTIES,0.9245207377611558,0.566182666849947,0.566182666849947,0.7022827146493968,0.875,0.6574585635359116,0.6574585635359116,0.750788643533123,119,119,17,62,242,-,-,AML,TransitivePairsTextBased
knowledgegraph,AML_TransitivePairsTextBased,INSTANCES,0.8919093742236569,0.8007952023273477,0.4099119751932349,0.8439000611015007,0.9025435838811089,0.8349527397713001,0.46488111505875923,0.8674334763948498,12632,1701,1364,2497,24698,-,-,AML,TransitivePairsTextBased
knowledgegraph,ALOD2Vec_TransitivePairsWindowClassesAscending,ALL,0.7502190024559467,0.03341933904185552,0.022761124997648156,0.06398825037273456,0.7769784172661871,0.07031707793476137,0.030044030044030043,0.12896292315959162,1080,116,310,14279,2428,739511909305,00:12:19,ALOD2Vec,TransitivePairsWindowClassesAscending
knowledgegraph,ALOD2Vec_TransitivePairsWindowClassesAscending,CLASSES,0.4,0.11333333333333333,0.0,0.17662337662337665,1.0,0.04081632653061224,0.0,0.07843137254901959,2,0,0,47,10,-,-,ALOD2Vec,TransitivePairsWindowClassesAscending
knowledgegraph,ALOD2Vec_TransitivePairsWindowClassesAscending,PROPERTIES,0.9133333333333333,0.20711874181961618,0.20711874181961618,0.33766451070402687,0.9032258064516129,0.15469613259668508,0.15469613259668508,0.2641509433962264,28,28,3,153,54,-,-,ALOD2Vec,TransitivePairsWindowClassesAscending
knowledgegraph,ALOD2Vec_TransitivePairsWindowClassesAscending,INSTANCES,0.48940260943039365,0.030870803071939113,0.012317704165999893,0.05807812283142981,0.7737656595431098,0.0694031330557208,0.02405028696365127,0.12738080795826762,1050,88,307,14079,2364,-,-,ALOD2Vec,TransitivePairsWindowClassesAscending
knowledgegraph,AML_IncrementalMergeModelSizeAscending,ALL,0.8397549303528079,0.7920082818197871,0.43827341993259744,0.8151830542286721,0.864932601774707,0.831369229767563,0.481999481999482,0.8478188699289555,12769,1861,1994,2590,26638,18147894373390,05:02:27,AML,IncrementalMergeModelSizeAscending
knowledgegraph,AML_IncrementalMergeModelSizeAscending,CLASSES,0.9636363636363636,0.8536996336996336,0.5,0.9053427785086835,0.9512195121951219,0.7959183673469388,0.5238095238095238,0.8666666666666666,39,11,2,10,115,-,-,AML,IncrementalMergeModelSizeAscending
knowledgegraph,AML_IncrementalMergeModelSizeAscending,PROPERTIES,0.889904946312269,0.5661826668499471,0.566182666849947,0.6920582953821309,0.8206896551724138,0.6574585635359116,0.6574585635359116,0.7300613496932516,119,119,26,62,270,-,-,AML,IncrementalMergeModelSizeAscending
knowledgegraph,AML_IncrementalMergeModelSizeAscending,INSTANCES,0.838598664676687,0.7961700481705034,0.4166968961548899,0.8168337624819318,0.8651299993139878,0.8335646771101858,0.4730800765236403,0.8490540631522251,12611,1731,1966,2518,26253,-,-,AML,IncrementalMergeModelSizeAscending
knowledgegraph,AML_IncrementalMergeInstancesDescending,ALL,0.8978864956623257,0.7718119731119346,0.4190938593520611,0.8300894572376736,0.8978285878631004,0.8130086594179309,0.4695674695674696,0.8533160214576143,12487,1813,1421,2872,24162,22060416183395,06:07:40,AML,IncrementalMergeInstancesDescending
knowledgegraph,AML_IncrementalMergeInstancesDescending,CLASSES,0.9818181818181818,0.8013186813186813,0.2866666666666666,0.8824328261210587,0.9736842105263158,0.7551020408163265,0.42857142857142855,0.8505747126436782,37,9,1,12,112,-,-,AML,IncrementalMergeInstancesDescending
knowledgegraph,AML_IncrementalMergeInstancesDescending,PROPERTIES,0.8707273678702249,0.5661826668499471,0.566182666849947,0.6861817808043985,0.85,0.6574585635359116,0.6574585635359116,0.7414330218068537,119,119,21,62,255,-,-,AML,IncrementalMergeInstancesDescending
knowledgegraph,AML_IncrementalMergeInstancesDescending,INSTANCES,0.8977138880347691,0.7758931112760225,0.3965756460616642,0.8323698716721788,0.8981063364894392,0.8150571749619935,0.4605083356108226,0.8545687653764857,12331,1685,1399,2798,23795,-,-,AML,IncrementalMergeInstancesDescending
knowledgegraph,ATBox_IncrementalMergeTextSingle,ALL,0.8375193888327577,0.8089767986539831,0.5139214894808285,0.8230006958264164,0.8858236004832863,0.859235627319487,0.5472675472675472,0.8723270648114485,13197,2113,1701,2162,26293,3963529640370,01:06:03,ATBox,IncrementalMergeTextSingle
knowledgegraph,ATBox_IncrementalMergeTextSingle,CLASSES,0.9714285714285713,0.7328937728937729,0.20666666666666664,0.8354686578895656,0.9714285714285714,0.6938775510204082,0.2857142857142857,0.8095238095238094,34,6,1,15,123,-,-,ATBox,IncrementalMergeTextSingle
knowledgegraph,ATBox_IncrementalMergeTextSingle,PROPERTIES,0.4124606767026215,0.9715781342449542,0.9715781342449542,0.5790845914874034,0.41330166270783847,0.9613259668508287,0.9613259668508287,0.5780730897009967,174,174,247,7,829,-,-,ATBox,IncrementalMergeTextSingle
knowledgegraph,ATBox_IncrementalMergeTextSingle,INSTANCES,0.8621066529829232,0.8072552453967639,0.47653955675559273,0.8337798033936256,0.8993906661127268,0.8585498050102452,0.5282864170538398,0.8784958236109702,12989,1933,1453,2140,25341,-,-,ATBox,IncrementalMergeTextSingle
knowledgegraph,ATBox_IncrementalMergeModelSizeDescending,ALL,0.8718637697368834,0.8028389621456732,0.5105621754781543,0.8359288973525849,0.9019688833815228,0.8530503287974478,0.5431235431235432,0.8768278400535385,13102,2097,1424,2257,25356,5144507351815,01:25:44,ATBox,IncrementalMergeModelSizeDescending
knowledgegraph,ATBox_IncrementalMergeModelSizeDescending,CLASSES,0.9538461538461538,0.7746520146520147,0.2533333333333333,0.8549605179934925,0.925,0.7551020408163265,0.42857142857142855,0.8314606741573034,37,9,3,12,134,-,-,ATBox,IncrementalMergeModelSizeDescending
knowledgegraph,ATBox_IncrementalMergeModelSizeDescending,PROPERTIES,0.8708334938974914,0.9644352771020971,0.9644352771020971,0.9152474615904668,0.864321608040201,0.9502762430939227,0.9502762430939227,0.9052631578947368,172,172,27,9,417,-,-,ATBox,IncrementalMergeModelSizeDescending
knowledgegraph,ATBox_IncrementalMergeModelSizeDescending,INSTANCES,0.8720024435601005,0.8013490578564204,0.4753505747318722,0.8351841630450685,0.9024287814096731,0.8522043757022936,0.5236403388904072,0.8765977699211314,12893,1916,1394,2236,24805,-,-,ATBox,IncrementalMergeModelSizeDescending
knowledgegraph,ALOD2Vec_IncrementalMergeModelSizeDescending,ALL,0.9004705807858819,0.7519274450713044,0.4451740410692565,0.8195223336955515,0.8989272422097351,0.8020053388892506,0.4731934731934732,0.8477049067510839,12318,1827,1385,3041,23443,3331359924955,00:55:31,ALOD2Vec,IncrementalMergeModelSizeDescending
knowledgegraph,ALOD2Vec_IncrementalMergeModelSizeDescending,CLASSES,0.9777777777777779,0.6735531135531135,0.1,0.7976417931048081,0.967741935483871,0.6122448979591837,0.09523809523809523,0.75,30,2,1,19,96,-,-,ALOD2Vec,IncrementalMergeModelSizeDescending
knowledgegraph,ALOD2Vec_IncrementalMergeModelSizeDescending,PROPERTIES,0.8863218390804597,0.9715781342449542,0.9715781342449542,0.9269938437138039,0.8613861386138614,0.9613259668508287,0.9613259668508287,0.9086161879895561,174,174,28,7,410,-,-,ALOD2Vec,IncrementalMergeModelSizeDescending
knowledgegraph,ALOD2Vec_IncrementalMergeModelSizeDescending,INSTANCES,0.900682507300351,0.7487660938038244,0.3964942211203466,0.8177284485218401,0.8993318485523385,0.8007138607971446,0.45121617928395735,0.8471624881988882,12114,1651,1356,3015,22937,-,-,ALOD2Vec,IncrementalMergeModelSizeDescending
knowledgegraph,Paris_AllPairs,ALL,0.8887922046059398,0.8374566571227182,0.5213797832476107,0.8623611172732737,0.9112338362068966,0.8809167263493717,0.5747215747215747,0.8958188499354456,13530,2219,1318,1829,47408,12890051567700,03:34:50,Paris,AllPairs
knowledgegraph,Paris_AllPairs,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,0,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs,PROPERTIES,0.8850420168067228,0.6020350105485863,0.6020350105485863,0.7166088509507565,0.926829268292683,0.6298342541436464,0.6298342541436464,0.75,114,114,9,67,280,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs,INSTANCES,0.8912674472950673,0.843865044116885,0.4980820189435942,0.866918748227199,0.9130257247856268,0.8867737457862384,0.5752937961191582,0.8997082788451867,13416,2105,1278,1713,47128,-,-,Paris,AllPairs
knowledgegraph,ATBox_TransitivePairsFirstVsRestInstancesDescending,ALL,0.6969104704834141,0.1579280547380114,0.07840402751881048,0.2575029357772312,0.7141873278236914,0.1350348329969399,0.07277907277907278,0.22712588293270547,2074,281,830,13285,6643,2426400313745,00:40:26,ATBox,TransitivePairsFirstVsRestInstancesDescending
knowledgegraph,ATBox_TransitivePairsFirstVsRestInstancesDescending,CLASSES,0.9333333333333332,0.31062271062271063,0.07333333333333333,0.4661170003926187,0.8888888888888888,0.16326530612244897,0.14285714285714285,0.27586206896551724,8,3,1,41,44,-,-,ATBox,TransitivePairsFirstVsRestInstancesDescending
knowledgegraph,ATBox_TransitivePairsFirstVsRestInstancesDescending,PROPERTIES,0.8897727272727274,0.39429327460390506,0.39429327460390506,0.5464382699594555,0.875,0.27071823204419887,0.27071823204419887,0.41350210970464124,49,49,7,132,115,-,-,ATBox,TransitivePairsFirstVsRestInstancesDescending
knowledgegraph,ATBox_TransitivePairsFirstVsRestInstancesDescending,INSTANCES,0.6635985687882954,0.1534019711640806,0.057042750572628496,0.24919770192494892,0.7104614300810145,0.13332011368894175,0.06258540584859251,0.2245102404274265,2017,229,822,13112,6484,-,-,ATBox,TransitivePairsFirstVsRestInstancesDescending
knowledgegraph,Paris_TransitivePairsTextBased,ALL,0.8870861539890693,0.8372180837803203,0.5220149580006471,0.86143100935777,0.9107984381311431,0.8808516179438766,0.574980574980575,0.8955747525899448,13529,2220,1325,1830,47378,6113816444070,01:41:53,Paris,TransitivePairsTextBased
knowledgegraph,Paris_TransitivePairsTextBased,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,0,-,-,Paris,TransitivePairsTextBased
knowledgegraph,Paris_TransitivePairsTextBased,PROPERTIES,0.8850420168067228,0.6020350105485863,0.6020350105485863,0.7166088509507565,0.926829268292683,0.6298342541436464,0.6298342541436464,0.75,114,114,9,67,281,-,-,Paris,TransitivePairsTextBased
knowledgegraph,Paris_TransitivePairsTextBased,INSTANCES,0.8895203329481266,0.8436183643575452,0.49897475159122306,0.8659614946121391,0.9125850340136055,0.8867076475642806,0.5755670948346543,0.8994602567970768,13415,2106,1285,1714,47097,-,-,Paris,TransitivePairsTextBased
knowledgegraph,ALOD2Vec_TransitivePairsWindowInstancesDescending,ALL,0.8562304929612307,0.19713968582390157,0.13671185510369463,0.3204894419355929,0.9051203222728719,0.5558955661175857,0.32608132608132606,0.6887705711519845,8538,1259,895,6821,14027,1214711091450,00:20:14,ALOD2Vec,TransitivePairsWindowInstancesDescending
knowledgegraph,ALOD2Vec_TransitivePairsWindowInstancesDescending,CLASSES,0.8,0.18586080586080586,0.0,0.30164226796462806,1.0,0.14285714285714285,0.0,0.25,7,0,0,42,29,-,-,ALOD2Vec,TransitivePairsWindowInstancesDescending
knowledgegraph,ALOD2Vec_TransitivePairsWindowInstancesDescending,PROPERTIES,0.9389655172413793,0.47192339873656025,0.47192339873656025,0.6281427165169005,0.8775510204081632,0.47513812154696133,0.47513812154696133,0.6164874551971326,86,86,12,95,182,-,-,ALOD2Vec,TransitivePairsWindowInstancesDescending
knowledgegraph,ALOD2Vec_TransitivePairsWindowInstancesDescending,INSTANCES,0.6432447636671446,0.19236806410782195,0.11428054325894248,0.2961652713341677,0.9053387650085764,0.5581994844338687,0.3205793932768516,0.6905998282700249,8445,1173,883,6684,13816,-,-,ALOD2Vec,TransitivePairsWindowInstancesDescending
knowledgegraph,ALOD2Vec_TransitivePairsFirstVsRestInstancesDescending,ALL,0.7472098957681369,0.1914012180492722,0.0957243628175744,0.3047415102658003,0.8105084745762712,0.15567419753890227,0.08780108780108781,0.2611830247419302,2391,339,559,12968,6221,1954269443095,00:32:34,ALOD2Vec,TransitivePairsFirstVsRestInstancesDescending
knowledgegraph,ALOD2Vec_TransitivePairsFirstVsRestInstancesDescending,CLASSES,0.6,0.26666666666666666,0.0,0.36923076923076925,1.0,0.10204081632653061,0.0,0.1851851851851852,5,0,0,44,30,-,-,ALOD2Vec,TransitivePairsFirstVsRestInstancesDescending
knowledgegraph,ALOD2Vec_TransitivePairsFirstVsRestInstancesDescending,PROPERTIES,0.9550000000000001,0.36096574847150087,0.36096574847150087,0.523907693176178,0.9565217391304348,0.2430939226519337,0.2430939226519337,0.3876651982378855,44,44,2,137,91,-,-,ALOD2Vec,TransitivePairsFirstVsRestInstancesDescending
knowledgegraph,ALOD2Vec_TransitivePairsFirstVsRestInstancesDescending,INSTANCES,0.7165112277314832,0.18807323463650927,0.07966606037717652,0.2979414081468414,0.8078647809589513,0.1548020358252363,0.08062312107133096,0.25981806079431996,2342,295,557,12787,6100,-,-,ALOD2Vec,TransitivePairsFirstVsRestInstancesDescending
